ts,lat,lng,kalman_speed,endpoint_speed,final_speed,is_stale,is_stationary,raw_dist,raw_dt,raw_implied,stat_count
1773231591000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1361
1773231594000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1362
1773231596000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1363
1773231598000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1364
1773231602000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1365
1773231604000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1366
1773231608000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1367
1773231610000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1368
1773231613000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1369
1773231615000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1370
1773231619000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1371
1773231625000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,6.00,0.00,1372
1773231636000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,11.00,0.00,1373
1773231638000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1374
1773231641000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1375
1773231647000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,6.00,0.00,1376
1773231649000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1377
1773231652000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1378
1773231654000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1379
1773231656000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1380
1773231660000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1381
1773231662000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1382
1773231668000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,6.00,0.00,1383
1773231671000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1384
1773231674000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1385
1773231677000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1386
1773231679000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1387
1773231682000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1388
1773231684000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1389
1773231686000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1390
1773231690000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1391
1773231692000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1392
1773231694000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1393
1773231700000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,6.00,0.00,1394
1773231706000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,6.00,0.00,1395
1773231708000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1396
1773231710000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1397
1773231715000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,1398
